noise,experiment,methanol,x1,x2,x3,x4,x5,x6,x7
1e-06,30,0.00733254615088578,0.2718459200644124,0.1481105383270383,0.002299602381014693,0.006708671168853615,0.06878005354227563,549.5371994802865,43.44238647480311
1e-06,31,0.008642171096547198,0.194828981413732,0.13472769291203235,0.009332421023694215,0.008279870859603944,0.026137740507852336,510.72432430170386,39.32778110338023
1e-06,32,0.0036123535516260955,0.10429411878730475,0.10550957350612669,0.00027490519047188245,0.003526379442661244,0.01509127068652104,463.3522838145606,42.82369708817431
1e-06,33,0.00947521211666468,0.1610038934980368,0.17565224409948,0.008919820048444074,0.009418672974022912,0.2617897226901721,473.8371372319044,47.385886332227805
1e-06,34,0.00867515076863179,0.15411532728115462,0.13222284016487124,0.006558791783951815,0.007802416815724756,0.2558625812050348,527.6849891022614,47.32233974353309
1e-06,35,0.008508829040546562,0.22650380824972424,0.17289252126097737,0.002406503490189137,0.007797718981509914,0.2301949661499282,497.63149979801227,18.33981721015807
1e-06,36,0.00895720844905985,0.2611299524368847,0.133911602503047,0.008762586973766645,0.008857642976507752,0.12995066335727712,477.9453070859308,37.26365949440715
1e-06,37,0.0026570287346365123,0.2643985075630453,0.2204486411704517,0.007419485909763481,0.0014181115564762781,0.2792573131163128,527.4864707600759,49.88095128464029
1e-06,38,0.0016314647807569107,0.19335733586612786,0.24801294716125297,0.001705086772636899,0.001084345890993873,0.27354471281945736,484.72758497828556,22.395397105000868
1e-06,39,0.0019984227737116487,0.13636201639004325,0.1657868128070519,0.007375216383534078,0.0019912260944695104,0.1168586794825377,454.8110612154641,33.24009048675776
1e-06,40,0.0034689286753833023,0.1689081277538183,0.19774296419962795,0.003225935547519214,0.0027886678407041212,0.13351832244842574,546.2541387074393,29.450446899668258
1e-06,41,0.0038385985079592245,0.2675973830728074,0.15948068759680809,0.008438389986027724,0.0030881749376750634,0.26607661975968666,507.01135159327225,17.50382312689188
1e-06,42,0.008293777209600051,0.2824819350272736,0.11294314780526356,0.00812131951141686,0.007835431720347686,0.08389959359171789,508.497964303218,32.12756013339427
1e-06,43,0.00943292093804558,0.15588127728811235,0.16955759901997752,0.0005840789890471121,0.00892480405289675,0.03200639549324533,538.5671170066225,36.82094698829928
1e-06,44,0.008093999331416597,0.2600567605631845,0.16419324728228585,0.000512697760403853,0.008018158374211862,0.2851942255788578,451.5278589409576,48.64487550279639
1e-06,45,0.00450228454782646,0.13427613416841339,0.128460183014703,0.0013232449095224063,0.0037530882378214625,0.17491684996407944,526.8561229227822,49.05550170123749
1e-06,46,0.002017216830322841,0.2507933888677797,0.23611022246079882,0.004460015471801241,0.0014563292270536343,0.06761172473845496,489.9668659382523,23.024656764313857
1e-06,47,0.007146520857953699,0.1430991958131423,0.22391561399144227,0.007195511143503577,0.006413487280000755,0.13332905117114208,528.7306089031088,41.42248088062945
1e-06,48,0.0029469049553958277,0.2594147016382261,0.12389116324489949,0.002236943034439661,0.0027511972371287463,0.11410521638914335,478.4292433256877,44.13490097011632
1e-06,49,0.002603519658789262,0.2678037566984417,0.21606045015075195,0.008721234191031442,0.0024948867478912164,0.027040385540983092,474.8229481906746,44.18095963469724
1e-06,50,0.007612905071344006,0.17364645448964827,0.23994547496448845,0.0012925000397654785,0.006885963139296544,0.24205854400368515,499.09018104306784,25.993247275084492
1e-06,51,0.00754540882071273,0.10884963349634004,0.2144829951590638,0.0013885560690969968,0.00679626932614184,0.25417501517571617,518.5724677769944,26.804821097437127
1e-06,52,0.006585581014332059,0.315767353936554,0.2020677767207016,0.002808052697665581,0.006000032998109768,0.2954139909066294,482.4420959612313,17.841470121003724
1e-06,53,0.004254940100687892,0.30496783601571814,0.20939982267700907,0.00470024410795019,0.0035591191271639334,0.2911571243888457,498.9430564036593,37.84224053856555
1e-06,54,0.000827946501406038,0.1805684133077895,0.13896394552471664,0.005080579760922929,0.0001428170815049834,0.14350362897544883,541.0143220839437,33.94736844410225
1e-06,55,0.009597893106613384,0.2420981126596932,0.18376078733337758,0.009060566964811823,0.009589341691000128,0.024884165665111344,454.960765683286,34.31795694228463
1e-06,56,0.007924727600225816,0.3037821601181935,0.21443843294460505,0.0011288023275136461,0.007141999254056529,0.2140686784591007,490.03487562386084,18.44365343344463
1e-06,57,0.009886371102915554,0.17154400771195036,0.1795385441077933,0.003366489034465233,0.009447093233328185,0.23118536068202025,493.4299086262986,35.09109578931283
1e-06,58,0.0045798171288486764,0.14249995797407952,0.1677866690300188,0.000600534418160924,0.004080526042532954,0.05681982760329176,496.29922655099494,22.553299153447583
1e-06,59,0.0017630100504338897,0.2517502816767566,0.11606319381954563,0.0017447167113905538,0.0016960134921017655,0.2937993435775674,458.5048642096301,44.16942634337241
1e-06,60,0.008178555582988268,0.24239044965803563,0.24095056104405116,0.0038315967084400883,0.007498981960862797,0.037748937426830116,503.97119247188647,34.8725890274379
1e-06,61,0.0013115178181159737,0.2500547354461368,0.21550369146908002,0.008258739360202464,0.001289253659635925,0.19249346203252177,453.78925408766855,22.898240261708217
1e-06,62,0.000561798643161419,0.1468221457336026,0.20800686139965563,0.00868473477927535,0.0005435492960925026,0.031652944751008716,462.3424609879817,41.594938391474585
1e-06,63,0.010388297982472223,0.2158174687372158,0.22359121812829247,0.0026023909153081704,0.009302857642537535,0.1843869202840467,532.9014686191495,45.59529421133052
1e-06,64,0.006437493206128922,0.25803791072683235,0.15206085924968846,0.004433328754240821,0.0063286382289042984,0.28106910108502614,466.97939674753434,32.21113113612837
1e-06,65,0.009529993545355782,0.21007930129534239,0.16275541267642785,0.0018247155444375996,0.009291278276652068,0.009307451414964996,545.8161916221943,23.187533397460253
1e-06,66,0.01049334777291083,0.286227068292036,0.12500681168579206,0.0035788118553625415,0.00975166080125648,0.2256668116727803,517.5815127106623,19.1720677688336
1e-06,67,0.0009918188505718436,0.2674123799451006,0.13501621026686345,0.002732400684862538,0.0006534016007692878,0.21938432367879884,481.9133010309239,26.95832149462224
1e-06,68,0.0022669772079387676,0.14468628583650636,0.18801839901209738,0.008425621220094496,0.0019591929885915504,0.29980386521761354,493.19538958995753,40.16902990909413
1e-06,69,0.007943217317351817,0.18879602930291856,0.1856308290316969,0.005304035535964026,0.007790415434296177,0.2464569988624702,476.20918731985034,41.455815491907046
1e-06,70,0.007318266657610685,0.31287338141985677,0.10183938556763775,0.008218887628960052,0.007215864815792276,0.06196877314373149,479.93235245934574,36.03254837637379
1e-06,71,0.01036345099671276,0.2745155173217807,0.20461764088690365,0.00032868570835273617,0.009067029241951836,0.26649856019793694,533.0754784770935,32.83151193595785
1e-06,72,0.009522204087403221,0.14793779078502334,0.153078444487787,6.818601527841861e-05,0.008992743263873684,0.053976223610072545,527.6376575971229,29.42739563367107
1e-06,73,0.004085716300058518,0.3203965649889322,0.15781595308163268,0.009899424702137938,0.0038639539786768564,0.012825072435931872,488.92532073896643,39.30502353028798
1e-06,74,0.010213331592311362,0.2148153924953321,0.1879340570379746,0.008918714310856383,0.009975137712106225,0.17023594820316118,486.06146958981986,34.44144057712346
1e-06,75,0.008251207253516826,0.2884413744298645,0.1305071573781888,0.007321715598086856,0.007984521663571503,0.018110811171843766,549.5893625432079,31.463515728014272
1e-06,76,0.0035175008350571135,0.19231184338317897,0.24136101595273307,0.009080153278034062,0.0028017167937401124,0.04594933934740897,529.5902807371072,43.03679124769516
1e-06,77,0.0022041652657413062,0.20017498768258513,0.23364995125816748,0.007711767840209245,0.0015087703615844772,0.060885769918204345,519.7469401586484,46.25355764058946
1e-06,78,0.002700771918959053,0.13436149217989804,0.21965269145567304,0.008874620802981457,0.002574904928380921,0.15217492925969,477.8162813217156,31.294602827181333
1e-06,79,0.0055247765462431726,0.2279524501594526,0.13956062455381932,0.005718504069580188,0.005464341694681675,0.2317366695975932,464.9569760193062,31.20308506490883
1e-06,80,0.00421397014448676,0.14744898584252464,0.20787929867041258,0.0032403809891374414,0.0037914906552182926,0.05028185684892581,495.03638161019563,32.112899561801655
1e-06,81,0.0007511326478729689,0.1035940340752795,0.13451248751473485,0.0036699166432436724,0.0003705454038496858,0.13602996617682836,497.2294766115149,15.802510742110677
1e-06,82,0.0012184053483634955,0.23096262807820936,0.19138580290072582,0.007695276822885041,0.001196717985475997,0.22104904963326252,455.5756931155958,26.401835297925814
1e-06,83,0.004537757164511212,0.24795322636966438,0.23700406884104108,0.008024041330231551,0.00403738648442098,0.06270509955796406,496.8535236225099,33.08576567666654
1e-06,84,0.004091381972478753,0.2478420571718858,0.19638423395847177,0.009174532473257599,0.0030191035056070016,0.23151517444701694,549.552037783365,38.9278002568339
1e-06,85,0.0051888341020033995,0.22806153515272032,0.11978927671961465,0.00012999036936498399,0.004101448224532242,0.2364402667832018,532.0473330766531,47.6777547295342
1e-06,86,0.0018457841392098555,0.2412265992103568,0.19115158015951553,0.007938857089241688,0.0014503279756054321,0.016809638261164262,536.8959922385386,17.25954603006943
1e-06,87,0.007983097512099309,0.23140330350626415,0.10882810415719082,0.006851540111743908,0.007761981399553216,0.15050556678628685,492.1976879767295,49.38116268023711
1e-06,88,0.010033173480182211,0.23618630961289047,0.20261327095973508,0.006095116349946107,0.009952830693722227,0.02232513903745722,464.27830599404484,29.710348220113246
1e-06,89,0.005038209221989581,0.13903918386295938,0.1386574629652688,0.0036507333811513433,0.004288672865737387,0.28218077522343493,515.1291620001388,37.786592423585205
1e-06,90,0.0031953701374419197,0.10207290077979306,0.11258329134852198,0.005564944822133207,0.0028919075701443397,0.0263429406002443,521.3615680216992,37.00749922134192
1e-06,91,0.009990426953695144,0.1233540771411454,0.1685813144368453,0.0018845710708122088,0.00920104367188089,0.19883006500363748,544.0845117936835,41.26902824348025
1e-06,92,0.005081975234316329,0.2532078053242727,0.16347145641249733,0.0011278412043554476,0.004356459782038837,0.05606467885941419,543.7054308763214,46.47572895932035
1e-06,93,0.007900315487650881,0.23695337186899407,0.1599637333022886,0.007043100780808512,0.007608664972530594,0.06509302809899734,491.90520234506477,38.91265519210464
1e-06,94,0.0042950933166372,0.17641232553615793,0.1543848037420712,0.003655221103329107,0.0035397041808695176,0.15611008737169682,532.009696773778,31.928877983424847
1e-06,95,0.003221752130680674,0.23457519658338905,0.21570968779880056,0.007623998055038602,0.0029323995215463283,0.08028825084177925,483.7372149164776,28.759167017809396
1e-06,96,0.003919069667530408,0.25598464695207696,0.10290477528382828,0.0011707737917585593,0.0034446976727547807,0.11111244882461853,539.9599760410998,26.525472497234855
1e-06,97,0.006375277887169786,0.3260635506971549,0.10893692941818367,0.005696804019051851,0.005667018825468292,0.21824777613569787,535.271537995108,24.968049969932196
1e-06,98,0.003006395853208921,0.2515201046192357,0.19647909166859706,0.008247169169217704,0.0025539927992005553,0.24280467379435938,489.3633501771045,22.253273853892882
1e-06,99,0.008183647785707515,0.23401163150413826,0.15124029676966433,0.0016724240657159373,0.007096528466668307,0.2745348016969149,522.9942044803471,40.161942614471855
1e-06,100,0.0007275179587972236,0.1637502817267718,0.2243367830440755,0.007517437755115808,0.0006578667891886747,0.21523112444856424,466.11530747119616,29.03929227480004
1e-06,101,0.004051485777301797,0.2773457593606102,0.2065887810542491,0.004025744899229105,0.0032622757218538447,0.05070076326295185,513.036472762177,16.502239645968537
1e-06,102,0.003786906112830993,0.2187016489143801,0.11091186238542734,0.008876826919972344,0.0036786801548668114,0.2517120736626092,481.7430528814392,41.431886724942885
1e-06,103,0.0054353240908112015,0.10145145168681807,0.18259505724155628,0.004284783261838785,0.00538669285109514,0.04859382895732541,463.528491694229,36.075460418352364
1e-06,104,0.00015756496115510544,0.12303209964429847,0.17463671379599038,0.009748830216466605,9.925328142819212e-05,0.17841876642082918,475.0438148054369,35.43925585055412
1e-06,105,0.006709521194714595,0.2852658374834161,0.1748116911078168,0.0009960339023756758,0.005598524678057278,0.15849869712265177,541.1308515876256,49.32152417110411
1e-06,106,0.010166910113363282,0.18885456487948993,0.10359006462653136,0.0027451215969517373,0.00976894020548241,0.04088942980543403,506.38976364675887,28.88183566643201
1e-06,107,0.009486843427604598,0.21996674658286797,0.21929018342876844,0.006992180036213119,0.009425319954247197,0.1975819587578643,467.1353414676086,47.65173530061923
1e-06,108,0.007343343752796496,0.2931817984979953,0.16481464314706162,0.0076358414869967875,0.006691893858482238,0.05106009323874323,527.1485129078509,29.504609908173666
1e-06,109,0.004016996990145844,0.1223516712434405,0.12044631366185177,0.0031812299842188885,0.0038472387021962406,0.041517993643275,477.6699287459164,23.105724502231425
1e-06,110,0.0024190786283684175,0.2156639618749258,0.19856757650688883,0.0006835729170982718,0.0014658627643587153,0.13717205429204046,548.9414168526599,44.44110323364576
1e-06,111,0.003573448590114612,0.198769160795374,0.13799743549394636,0.009442926387605414,0.0035694274108712377,0.183176990711696,457.31393621313947,45.34200746477411
1e-06,112,0.008596897503693695,0.3004418116090729,0.21331113732142779,0.001851814627907411,0.008327207529212127,0.1027056019973249,475.03935833386134,40.971163862035425
1e-06,113,0.008752878796160792,0.1714651967991954,0.19442002100043612,0.003593361331226236,0.008624808059381754,0.08170604373261232,471.9960815583603,44.99125874089067
1e-06,114,0.010490165254798841,0.1635570996558428,0.24355886549306105,0.003563819998478962,0.009858740307893675,0.1349813573605568,525.349420910089,16.5172807102495
1e-06,115,0.0020532833805227977,0.3292412067704393,0.10055404071417065,0.0016057771016652145,0.0013553608638877978,0.28224579526421395,499.3158878329004,27.68261647713397
1e-06,116,0.006395448215139349,0.1748184974234817,0.129907574700508,0.0032241491379194033,0.0062454659308006,0.061107377905623136,470.80719173261593,22.85319666112785
1e-06,117,0.007269232600675137,0.3048970444541686,0.13573325819338306,0.0046321129371870275,0.006739510663249904,0.09364253185249673,506.88093410314434,47.842990560094854
1e-06,118,0.006727551903772153,0.12822791390731686,0.15868610897349827,0.009810362742142812,0.00672546133373191,0.03133711842648228,455.45782221602485,44.18280370979524
1e-06,119,0.004204457019287442,0.13592347877928218,0.13650562501621896,0.009916409287946076,0.00391123287319735,0.0494724193333496,541.7137906313853,30.031530661356204
1e-06,120,0.0009760235898683545,0.10027931998379185,0.18691939187562395,0.0070607984694915004,0.0009603105194954265,0.14239819266946221,456.9617763392901,24.61777475108758
1e-06,121,0.006399339851314046,0.24051050980981037,0.2479837574440079,0.008288003299002035,0.005685987354956179,0.020127790761474796,516.4865124463424,40.184512588636125
1e-06,122,0.0023667266664532402,0.1615082841506158,0.19710498910242763,0.0014369389196477434,0.0016494876131498803,0.11357003829937368,529.9522093271153,24.05781163645859
1e-06,123,0.006050001164952237,0.2837455280848772,0.1859255149185845,0.0030676880287013332,0.005582797662214045,0.07753395618787878,541.2649020745221,18.178990348714272
1e-06,124,0.007855021542543417,0.21021594434077276,0.12942433435205256,7.881793048863494e-05,0.007589457865392785,0.009653184268205783,542.3503919368845,25.850332349991135
1e-06,125,0.00391805213621328,0.15159422023842153,0.24641313401423975,0.00665845880334788,0.003831347129295922,0.08826982793302776,467.6472976539749,32.55224848143743
1e-06,126,0.005556042857129395,0.10682937706522744,0.1446637993114223,0.009264658342341702,0.005158214678297839,0.2441351294192285,522.1209107266836,15.777578162724437
1e-06,127,0.004376907325188447,0.21335603663764469,0.1155534493386702,0.005131102194188052,0.003872101951939566,0.21069854896796747,501.55320055003745,32.96722784598651
1e-06,128,0.0023113310549044102,0.3181330666619009,0.12835420333792671,0.0038060507741645502,0.0013110293616553003,0.21452348480044175,534.3415759381026,32.82318742191167
1e-06,129,0.0057684247787993725,0.2064920270282784,0.22789240005434622,0.00012180048320269532,0.004940718307482515,0.0658469145537108,509.62499648477495,26.045786445432856
1e-06,130,0.008783296165142352,0.2485938071097815,0.224791827188072,0.008048373414067814,0.007855942014009252,0.23504424302055027,525.3269696185258,20.3184090573346
1e-06,131,0.0074559387884676805,0.14103833407159672,0.11571145710617138,0.009126019993313325,0.007420601887758642,0.024011797563607218,476.6219763305523,43.29419895042107
1e-06,132,0.0037499106794828757,0.26589007776568263,0.14995688702676652,0.002786344007225029,0.0025440882926666807,0.24017145508656373,543.2178759511438,46.08957193892286
1e-06,133,0.000807557728715407,0.21212884987181768,0.13468986327622734,0.009183619000478612,0.00029759846271594113,0.21210663501172175,505.06342479650397,34.83918643149928
1e-06,134,0.01069154488411139,0.20737940190200044,0.23969001096274706,0.002764641988509984,0.009875848706637628,0.16340586168314217,505.0842478715837,23.877141167028043
1e-06,135,0.001314408909818741,0.3267308928626896,0.1666449422472714,0.005508923788861478,0.00013482439623552334,0.27291615885458786,529.2161409592055,27.21759978387482
1e-06,136,0.005117675020016893,0.18871259177184418,0.18242931184553654,0.008959603102752902,0.004705551246497451,0.14469833559212528,539.2116347421722,17.01577056719506
1e-06,137,0.00462088627647455,0.2106512799443566,0.12309988861248074,0.0033385222161103466,0.0044098723295746675,0.2143576503867667,471.63570144311103,17.37088750367341
1e-06,138,0.005370545681558371,0.1899825181981153,0.2201507338084851,0.004863786918503513,0.00422511363163569,0.22793255339187454,547.5507981257314,47.90351297577618
1e-06,139,0.006163950619746803,0.32277278888329713,0.17997215002554917,0.00847537233389683,0.005792377679947297,0.07979993462967572,494.06179616062144,39.895561649783886
1e-06,140,0.00842158152641244,0.15061682118857583,0.18428789968703826,0.0074522223158738,0.008410320243393403,0.2203033750274609,450.87550806280996,19.143077154406086
1e-06,141,0.006747046002568107,0.10637228339560084,0.16428289154119494,0.0035949988807803934,0.006513605058934767,0.18428171172274785,484.0297281770825,30.692150895424533
1e-06,142,0.003701438123610573,0.3194984924619536,0.21169406951692335,0.008840384920026293,0.0024629098924855196,0.2680402782574242,544.6195845779661,32.41868866231939
1e-06,143,0.008730350233329067,0.28630620227064285,0.14922358331381735,0.006559002548591895,0.008336611719212865,0.04707341797339053,526.123373462651,16.863656765847324
1e-06,144,0.0018269802566935993,0.25226007500473757,0.1421895572637309,0.0009420223448283749,0.0014054831837298355,0.2573621031564635,487.63765370075834,37.25769167031762
1e-06,145,0.009119244502841304,0.15390595845594124,0.22090946799775102,0.0025639673951397845,0.00862183867526861,0.08919956454000647,502.69845411455594,46.4403868766323
1e-06,146,0.009633548734773092,0.2827461931122661,0.12051494571992727,0.007630391066225546,0.009286385747548868,0.2766215592366521,488.1669469173578,22.9635828867113
1e-06,147,0.010031790180932558,0.13179291409706206,0.2377235611538564,0.0028306239339685136,0.009728139631529239,0.09919537691240789,485.1388101937689,36.92100243022763
1e-06,148,0.007931269934605783,0.18443749560383838,0.1450329693401274,0.004564692656302653,0.007117922115341533,0.14973802827797617,535.4262538702992,49.83215001312565
1e-06,149,0.006393089875675086,0.28708745191056045,0.20561377626868843,0.008202540894930992,0.0058689119009561145,0.10227628473457974,503.8960388174116,49.722581321077804
1e-06,150,0.005016707985299118,0.30889554957092635,0.12392898595709179,0.007786515395581791,0.005008301792269619,0.11320625304229234,452.33346434301535,23.978944508508807
1e-07,1,0.006898913711436147,0.15228728516744902,0.14751375095646294,0.00797365457332734,0.006762546707509746,0.11733286518057269,483.28139278663843,35.940806375551645
1e-07,2,0.003170787567779014,0.1429488626888541,0.2009134066021932,0.009418028652699372,0.0024824571462957103,0.2846643455499955,516.7237453100372,18.356427745793923
1e-07,3,0.0034837879066501485,0.20162312321859693,0.23297198789912765,0.006974534998820221,0.0032647286407011212,0.22017844899901995,472.0134955545486,17.855809933977284
1e-07,4,0.002794557234757266,0.13677598824726095,0.1510150277432058,0.004651931537020509,0.0026642102829077096,0.24473292102744207,469.32943892894946,19.53141766620201
1e-07,5,0.006786872986214757,0.12108289285533527,0.18978520204973698,0.008547419043740014,0.0060162124169371315,0.279596508340795,522.4781361092021,45.119296108765234
1e-07,6,0.005331274233647677,0.31374769436232275,0.18192790136235296,0.00937672958767757,0.004949879400788243,0.08213195474699625,495.17787074747605,38.27636231898356
1e-07,7,0.003941894521775777,0.17610491400742256,0.23551810102123585,0.002570741752765343,0.0033982833761031983,0.0776560195928782,485.5446479944286,15.175781680099613
1e-07,8,0.006487423386896877,0.2445790451429261,0.14235740611376774,0.0006808768948794575,0.006168289772563805,0.052897896084361025,480.438838721959,30.43103838066413
1e-07,9,0.004934969595775544,0.1345465384444212,0.13268932946281525,0.004743331153335445,0.004763688550811919,0.07656970614585008,479.75652681480483,24.767349193481834
1e-07,10,0.005439550491344639,0.15993321887299844,0.17241423891989738,0.0021197903635151063,0.004956305966730407,0.07387839774922127,533.8482652466945,21.304570653326227
1e-07,11,0.010502876064085889,0.30151000955464113,0.16852227663759012,0.001158963943609478,0.00976890313890581,0.1367702198671597,525.2789128595427,17.73886220319888
1e-07,12,0.010117980132371075,0.2529407580745746,0.17216629645083853,0.007110595772139533,0.0095112452901114,0.139104689303166,519.0182697163013,16.659033036928925
1e-07,13,0.009912602020856667,0.13738748787920158,0.2212891069069295,0.005727048283566138,0.00935819962781393,0.12520684672267893,515.8370238208465,17.57110186766251
1e-07,14,0.008748087681289485,0.1551336126828143,0.14992985799291839,0.0010750705133794258,0.008647309029094814,0.23581254996240855,451.47720379821686,16.111106888709777
1e-07,15,0.008346811984260214,0.19008423219449275,0.22921679148218385,0.005348871315437315,0.0081838471960393,0.22968452619966034,474.72642451327687,41.08976726204619
1e-07,16,0.004881403418029603,0.1861403032907616,0.20487703218658349,0.0006537288785935113,0.004143801247622778,0.04857316492938115,514.0102519432626,24.159901124653928
1e-07,17,0.00813218582436774,0.30753169721905915,0.21615152091501122,0.0003361056165009557,0.007308878630915038,0.08133981440207917,540.5674106257883,26.6381861501723
1e-07,18,0.0018124019508548455,0.16913791100934572,0.2046676954955895,0.005614923374131731,0.0012988780814409584,0.020080893010431988,513.4061493810872,49.55719178195345
1e-07,19,0.007825661786026917,0.1836609056532457,0.21327568633566335,0.0016817193394799291,0.007331750380240369,0.060992276509553876,500.4937583931647,49.05380993164732
1e-07,20,0.0021057377327184357,0.11288664015837571,0.23598133299444485,0.007506485774662853,0.0018850167277092468,0.18062636839498872,483.8840858840158,28.687576709169527
1e-07,21,0.0013907602888802574,0.22800442633143023,0.13499940964939794,0.0014632278334791016,0.0013123213633978493,0.06845719418636975,460.6803001642857,48.883457483603564
1e-07,22,0.008759097545941117,0.1517133065796315,0.11723406812135982,0.00519864225926386,0.008738277656513183,0.10069033388979344,454.60748677711854,18.07805711956716
1e-07,23,0.009486019876119989,0.15018453194285553,0.1689410229507397,0.00940978296736882,0.008690736724170114,0.2620100761760302,525.5692400459795,33.033825558980936
1e-07,24,0.004116648498487825,0.16525113559342172,0.21943142727985024,0.003892710821284484,0.003942648189656919,0.27071033841315184,465.0941623626976,18.11196450533587
1e-07,25,0.003620668463268327,0.24058821362921276,0.15684202128180624,0.006953740862439335,0.002713013732077979,0.2045159157240165,523.5383288889584,38.385104524986914
1e-07,26,0.0037251239837271903,0.2714495687451952,0.13086972139363007,0.007630191729627505,0.0027567671241846424,0.23592693843839022,526.688310098632,37.63153408277646
1e-07,27,0.006751838926060438,0.14639922293768026,0.1784086874791303,0.0035615793641079686,0.006238511972882916,0.019086524826047255,517.0207301963887,29.53298491037144
1e-07,28,0.00400512476893354,0.11161324944007237,0.1551090386482898,0.004467516782577692,0.003747892285750717,0.09239513154294408,489.40765275794826,29.36798762598245
1e-07,29,0.0017191054857409343,0.2683339460912447,0.18149558083701195,0.004112752886739838,0.0016296460636608247,0.15403667571612267,463.3090093268253,36.87308766809461
1e-07,30,0.007333024930396439,0.2718459200644124,0.1481105383270383,0.002299602381014693,0.006708671168853615,0.06878005354227563,549.5371994802865,43.44238647480311
1e-07,31,0.008642184304917071,0.194828981413732,0.13472769291203235,0.009332421023694215,0.008279870859603944,0.026137740507852336,510.72432430170386,39.32778110338023
1e-07,32,0.0036128184273244665,0.10429411878730475,0.10550957350612669,0.00027490519047188245,0.003526379442661244,0.01509127068652104,463.3522838145606,42.82369708817431
1e-07,33,0.00947459740041322,0.1610038934980368,0.17565224409948,0.008919820048444074,0.009418672974022912,0.2617897226901721,473.8371372319044,47.385886332227805
1e-07,34,0.008675007218502565,0.15411532728115462,0.13222284016487124,0.006558791783951815,0.007802416815724756,0.2558625812050348,527.6849891022614,47.32233974353309
1e-07,35,0.008509009059470496,0.22650380824972424,0.17289252126097737,0.002406503490189137,0.007797718981509914,0.2301949661499282,497.63149979801227,18.33981721015807
1e-07,36,0.008957647762381647,0.2611299524368847,0.133911602503047,0.008762586973766645,0.008857642976507752,0.12995066335727712,477.9453070859308,37.26365949440715
1e-07,37,0.002656450262928889,0.2643985075630453,0.2204486411704517,0.007419485909763481,0.0014181115564762781,0.2792573131163128,527.4864707600759,49.88095128464029
1e-07,38,0.0016308823133133186,0.19335733586612786,0.24801294716125297,0.001705086772636899,0.001084345890993873,0.27354471281945736,484.72758497828556,22.395397105000868
1e-07,39,0.001998718940515093,0.13636201639004325,0.1657868128070519,0.007375216383534078,0.0019912260944695104,0.1168586794825377,454.8110612154641,33.24009048675776
1e-07,40,0.003468966737502178,0.1689081277538183,0.19774296419962795,0.003225935547519214,0.0027886678407041212,0.13351832244842574,546.2541387074393,29.450446899668258
1e-07,41,0.0038381915195921045,0.2675973830728074,0.15948068759680809,0.008438389986027724,0.0030881749376750634,0.26607661975968666,507.01135159327225,17.50382312689188
1e-07,42,0.008293895854329696,0.2824819350272736,0.11294314780526356,0.00812131951141686,0.007835431720347686,0.08389959359171789,508.497964303218,32.12756013339427
1e-07,43,0.009432915798814334,0.15588127728811235,0.16955759901997752,0.0005840789890471121,0.00892480405289675,0.03200639549324533,538.5671170066225,36.82094698829928
1e-07,44,0.008094469580264801,0.2600567605631845,0.16419324728228585,0.000512697760403853,0.008018158374211862,0.2851942255788578,451.5278589409576,48.64487550279639
1e-07,45,0.0045019267654484805,0.13427613416841339,0.128460183014703,0.0013232449095224063,0.0037530882378214625,0.17491684996407944,526.8561229227822,49.05550170123749
1e-07,46,0.002017372873218574,0.2507933888677797,0.23611022246079882,0.004460015471801241,0.0014563292270536343,0.06761172473845496,489.9668659382523,23.024656764313857
1e-07,47,0.007146186060529444,0.1430991958131423,0.22391561399144227,0.007195511143503577,0.006413487280000755,0.13332905117114208,528.7306089031088,41.42248088062945
1e-07,48,0.002946624149174986,0.2594147016382261,0.12389116324489949,0.002236943034439661,0.0027511972371287463,0.11410521638914335,478.4292433256877,44.13490097011632
1e-07,49,0.0026034038546071036,0.2678037566984417,0.21606045015075195,0.008721234191031442,0.0024948867478912164,0.027040385540983092,474.8229481906746,44.18095963469724
1e-07,50,0.007613411261527835,0.17364645448964827,0.23994547496448845,0.0012925000397654785,0.006885963139296544,0.24205854400368515,499.09018104306784,25.993247275084492
1e-07,51,0.007545761292487208,0.10884963349634004,0.2144829951590638,0.0013885560690969968,0.00679626932614184,0.25417501517571617,518.5724677769944,26.804821097437127
1e-07,52,0.00658567493466068,0.315767353936554,0.2020677767207016,0.002808052697665581,0.006000032998109768,0.2954139909066294,482.4420959612313,17.841470121003724
1e-07,53,0.004255442056885126,0.30496783601571814,0.20939982267700907,0.00470024410795019,0.0035591191271639334,0.2911571243888457,498.9430564036593,37.84224053856555
1e-07,54,0.0008283393652686797,0.1805684133077895,0.13896394552471664,0.005080579760922929,0.0001428170815049834,0.14350362897544883,541.0143220839437,33.94736844410225
1e-07,55,0.009598330521516475,0.2420981126596932,0.18376078733337758,0.009060566964811823,0.009589341691000128,0.024884165665111344,454.960765683286,34.31795694228463
1e-07,56,0.007924973910222621,0.3037821601181935,0.21443843294460505,0.0011288023275136461,0.007141999254056529,0.2140686784591007,490.03487562386084,18.44365343344463
1e-07,57,0.00988647646258991,0.17154400771195036,0.1795385441077933,0.003366489034465233,0.009447093233328185,0.23118536068202025,493.4299086262986,35.09109578931283
1e-07,58,0.004580176936436116,0.14249995797407952,0.1677866690300188,0.000600534418160924,0.004080526042532954,0.05681982760329176,496.29922655099494,22.553299153447583
